,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
10,71.0,61.0,51.0,43.0,38.0,34.0,33.0,34.0,38.0,42.0,41.0,40.0,42.0,44.0,47.0,50.0,53.0,57.0,61.0,66.0,70.0,71.0,72.4019,62.86555,51.950344,43.081093,38.103046,35.033005,32.674534,32.910976,38.003475,43.21888,41.51078,41.555927,42.720867,44.559086,47.15816,50.45235,53.852863,56.57649,61.657475,64.84108,68.29137,69.41147
11,65.0,57.0,49.0,42.0,37.0,35.0,34.0,34.0,38.0,43.0,42.0,42.0,46.0,50.0,54.0,58.0,62.0,66.0,71.0,75.0,78.0,78.0,66.66855,59.94859,50.549343,43.103764,37.23425,34.167942,33.54308,34.801594,36.54186,42.152626,42.48644,42.74075,46.157585,50.02377,53.57123,57.747765,61.85261,65.95319,69.61748,74.73942,76.671715,77.11101
12,67.0,63.0,57.0,52.0,48.0,45.0,43.0,42.0,43.0,44.0,43.0,47.0,52.0,56.0,60.0,65.0,70.0,75.0,80.0,82.0,83.0,81.0,66.79465,62.483925,58.169403,50.9447,47.18713,44.443645,42.657497,41.702755,41.99529,43.46635,42.61294,45.545692,52.70992,56.84694,60.37476,65.459625,70.778656,75.27956,79.493286,84.60654,83.108,82.151535
13,70.0,64.0,58.0,52.0,47.0,43.0,40.0,38.0,37.0,38.0,39.0,46.0,55.0,62.0,67.0,73.0,76.0,79.0,82.0,84.0,84.0,83.0,68.335464,63.452175,57.006985,51.243504,46.31068,43.03304,40.829323,38.96776,38.500774,38.60218,39.135693,43.143726,53.489513,61.753582,67.02952,70.57058,76.77692,78.09315,80.79378,81.78917,83.38019,81.6776
14,86.0,78.0,69.0,62.0,58.0,54.0,51.0,51.0,54.0,57.0,54.0,53.0,56.0,60.0,62.0,62.0,59.0,59.0,61.0,63.0,65.0,67.0,84.96991,79.107254,69.88316,61.28426,56.78417,54.377407,51.349102,50.03235,53.12832,57.361164,55.87666,55.005985,58.307354,59.823795,62.5369,64.07268,63.874416,61.366764,59.907803,64.00883,65.51491,65.74803
15,64.0,61.0,58.0,54.0,49.0,48.0,46.0,45.0,46.0,47.0,47.0,52.0,58.0,61.0,66.0,70.0,73.0,75.0,78.0,81.0,80.0,77.0,65.55519,62.77826,57.6499,54.179485,50.591606,46.328136,46.05322,45.41587,46.098267,48.4051,48.24384,49.5491,60.18275,62.907066,63.437115,69.64467,72.866745,74.56569,75.05246,77.693726,80.10091,78.54584
16,90.0,83.0,74.0,67.0,62.0,59.0,57.0,57.0,59.0,61.0,59.0,57.0,59.0,63.0,69.0,76.0,78.0,80.0,82.0,84.0,86.0,85.0,88.56508,83.35004,75.813065,66.851135,62.078957,58.236855,56.07155,56.484165,59.451424,60.98301,59.85577,59.510544,61.130722,63.16225,67.4816,74.23817,80.3572,78.54962,79.8435,81.67297,82.52875,85.06508
17,89.0,84.0,77.0,70.0,65.0,61.0,57.0,56.0,58.0,58.0,59.0,66.0,72.0,79.0,85.0,90.0,92.0,87.0,86.0,90.0,95.0,95.0,85.81064,83.51834,77.483505,69.71334,64.036644,60.252083,57.620346,55.674343,56.523632,59.683903,57.286285,61.84269,72.69901,77.57822,83.82194,88.21834,93.40247,93.47867,79.627266,84.55591,91.82969,95.36069
18,92.0,84.0,77.0,69.0,64.0,60.0,59.0,58.0,59.0,59.0,60.0,66.0,73.0,81.0,87.0,93.0,97.0,97.0,97.0,100.0,103.0,104.0,91.8983,84.63616,76.06691,70.07454,63.862038,60.017574,57.184467,58.698193,59.57321,59.930546,58.3647,65.94107,73.1868,81.09398,88.963,93.38452,94.65754,97.56803,97.72246,95.86934,100.76144,103.05138
19,86.0,80.0,72.0,66.0,61.0,57.0,55.0,54.0,56.0,56.0,57.0,62.0,69.0,76.0,84.0,90.0,93.0,95.0,93.0,83.0,85.0,84.0,85.7019,79.4229,72.84584,65.02935,61.002026,57.354668,54.596,53.971718,55.149464,57.4652,54.81286,62.10117,69.65002,75.954025,85.71377,90.16672,91.53505,92.6313,90.64769,86.51027,82.67026,84.27186
20,83.0,78.0,72.0,66.0,61.0,57.0,53.0,52.0,53.0,55.0,55.0,58.0,67.0,74.0,79.0,85.0,91.0,95.0,98.0,100.0,101.0,98.0,82.61145,78.069176,72.153206,66.05748,61.56019,57.66744,54.313747,52.11825,52.886723,53.88915,54.869602,58.502766,65.152725,74.89299,81.383606,84.36282,91.90031,94.51349,97.587006,100.30248,100.71199,99.87839
21,90.0,85.0,78.0,72.0,66.0,62.0,58.0,56.0,55.0,55.0,55.0,63.0,70.0,78.0,86.0,91.0,95.0,98.0,100.0,101.0,102.0,100.0,89.12642,83.13364,78.26385,70.83114,66.26077,61.43227,58.790703,56.74805,56.15987,55.45214,55.61431,61.140743,71.10739,77.45665,86.54366,92.61882,96.43886,99.54396,102.60313,102.486984,101.98835,101.04248
22,97.0,89.0,81.0,73.0,68.0,64.0,61.0,60.0,61.0,62.0,61.0,67.0,74.0,81.0,83.0,88.0,88.0,88.0,87.0,90.0,82.0,84.0,94.26099,89.54991,80.28894,73.270805,67.37167,63.73068,60.743294,59.29792,61.029263,61.627724,61.792656,64.32916,73.913025,83.23859,87.26871,89.246475,91.69102,85.03253,86.70123,87.53905,92.31723,86.81558
23,91.0,84.0,77.0,70.0,65.0,61.0,59.0,58.0,59.0,60.0,59.0,61.0,69.0,75.0,82.0,90.0,95.0,100.0,103.0,106.0,103.0,98.0,90.786575,84.79746,76.81641,70.21507,64.78727,61.101055,58.317646,58.379524,59.029964,59.355225,59.597416,62.363384,68.36931,76.83049,81.9003,87.6994,93.34633,97.39015,102.29541,104.26349,105.02478,99.104355
24,88.0,81.0,74.0,68.0,64.0,61.0,58.0,58.0,60.0,61.0,61.0,62.0,71.0,74.0,76.0,79.0,85.0,84.0,86.0,88.0,93.0,94.0,87.85162,81.70755,73.730255,67.52523,63.390797,60.723675,58.884205,57.265854,59.641556,62.00079,59.782497,64.41648,66.784706,77.45929,80.158485,84.29698,83.27075,89.28764,85.42627,89.9298,89.33687,95.69612
25,89.0,83.0,77.0,71.0,66.0,61.0,58.0,55.0,59.0,60.0,58.0,63.0,70.0,76.0,82.0,87.0,91.0,94.0,97.0,100.0,101.0,102.0,88.70059,82.91128,76.63974,70.74791,66.017365,61.99396,58.229633,56.57045,55.699566,62.574326,59.29192,61.725098,70.74956,77.038086,82.81605,87.780785,90.78082,93.146515,97.32639,99.2837,101.759995,101.038666
26,94.0,87.0,80.0,72.0,66.0,62.0,59.0,58.0,60.0,61.0,59.0,64.0,72.0,80.0,87.0,92.0,97.0,100.0,103.0,105.0,106.0,105.0,93.97914,86.57808,79.08688,72.87989,66.852905,62.156536,59.19142,58.118587,59.09812,61.57999,59.975216,62.423016,71.51581,79.54547,86.81597,92.64488,98.07749,100.36362,103.61531,104.34621,104.765274,104.25325
27,96.0,89.0,81.0,74.0,69.0,64.0,61.0,60.0,62.0,62.0,60.0,64.0,72.0,80.0,87.0,94.0,98.0,100.0,101.0,97.0,89.0,90.0,95.86796,88.16978,81.03148,73.78981,68.697296,65.06027,61.329647,59.58013,60.945316,62.686733,61.3465,64.82551,71.58912,80.21747,88.952896,93.9523,97.93579,98.49556,100.070984,101.55729,94.23407,88.363434
28,97.0,91.0,81.0,73.0,68.0,65.0,63.0,62.0,63.0,63.0,62.0,67.0,74.0,81.0,88.0,92.0,94.0,93.0,96.0,100.0,102.0,103.0,95.81615,89.477615,83.96358,73.42913,68.03693,64.29107,62.54087,62.760887,63.585922,63.60237,62.427578,64.94863,73.92665,80.472855,87.844894,93.36978,96.50207,97.42983,96.43498,98.748276,101.585495,101.58974
29,73.0,67.0,60.0,55.0,52.0,49.0,47.0,48.0,52.0,56.0,55.0,56.0,64.0,70.0,76.0,81.0,84.0,87.0,91.0,95.0,97.0,98.0,75.00453,70.17761,61.755238,55.104855,52.040592,50.16833,47.860905,47.063828,51.264786,55.310738,54.961044,56.030045,61.145294,70.27585,75.67961,81.24023,84.6577,86.6891,89.72898,93.79935,95.95323,95.40547
30,97.0,89.0,81.0,72.0,67.0,63.0,61.0,60.0,62.0,64.0,61.0,63.0,71.0,78.0,84.0,90.0,94.0,97.0,100.0,104.0,105.0,104.0,97.580826,88.09156,81.25999,74.27964,67.39354,63.009777,60.171238,60.653233,61.829857,62.536175,62.16504,63.56896,69.0509,77.68695,84.88014,89.91738,94.433624,96.16105,99.70134,101.59383,105.33533,103.71875
31,95.0,86.0,79.0,71.0,66.0,62.0,59.0,59.0,61.0,62.0,60.0,63.0,72.0,78.0,82.0,89.0,93.0,86.0,82.0,89.0,95.0,96.0,95.934105,86.90535,78.01214,72.49516,66.14368,62.12524,59.342,58.144867,60.80736,61.420704,60.868607,63.73859,69.51727,78.87268,86.998505,87.0799,95.1595,97.6252,85.47006,84.58966,92.67401,97.73427
32,86.0,80.0,69.0,63.0,60.0,57.0,55.0,55.0,60.0,63.0,61.0,60.0,63.0,67.0,73.0,75.0,78.0,80.0,83.0,86.0,86.0,87.0,84.55637,80.05126,73.93277,62.65502,58.966904,57.275013,55.556515,55.241848,57.51797,63.651875,60.463566,59.66776,63.29592,67.06661,70.77992,77.48913,77.414795,80.4481,81.11267,84.54033,87.47188,84.91957
33,82.0,77.0,70.0,63.0,56.0,53.0,49.0,47.0,48.0,52.0,53.0,54.0,59.0,65.0,71.0,75.0,78.0,81.0,82.0,84.0,85.0,87.0,80.59982,76.19458,70.59095,62.915516,57.327946,52.24139,49.75708,47.875156,47.651897,50.743317,53.499355,53.832542,58.6152,64.20238,69.88881,75.87538,78.62853,81.37421,82.84061,82.18838,83.56039,84.19766
34,85.0,78.0,68.0,61.0,56.0,52.0,49.0,47.0,48.0,51.0,54.0,53.0,58.0,64.0,69.0,74.0,78.0,80.0,83.0,85.0,85.0,87.0,83.88249,78.32272,70.12983,60.3225,55.704025,52.419487,49.4555,48.197292,48.379642,50.72793,51.840168,55.236504,57.156948,63.63528,69.6372,73.91516,78.51879,81.79788,82.75823,85.123116,84.44589,83.61726
35,78.0,74.0,70.0,63.0,56.0,52.0,48.0,46.0,45.0,49.0,52.0,51.0,56.0,62.0,65.0,71.0,75.0,72.0,80.0,82.0,82.0,83.0,76.131294,72.60224,68.39914,64.58714,57.100864,51.924587,48.586823,46.03307,45.467472,46.202194,51.469566,52.283863,54.550716,60.884075,67.124794,68.64794,76.13983,79.27845,74.72447,85.37602,82.97793,80.60507
36,61.0,57.0,53.0,49.0,44.0,41.0,39.0,38.0,39.0,40.0,42.0,43.0,48.0,55.0,61.0,66.0,68.0,70.0,72.0,72.0,72.0,71.0,60.693134,58.914658,53.12199,48.50333,45.231735,41.270794,38.97994,37.9594,38.73361,41.90613,41.867245,43.61154,47.870262,53.06873,59.518932,65.26509,69.47453,70.12439,71.00177,72.69487,71.58777,71.66605
37,79.0,75.0,70.0,62.0,56.0,52.0,49.0,47.0,48.0,51.0,54.0,53.0,55.0,63.0,68.0,73.0,77.0,81.0,83.0,85.0,85.0,87.0,77.741714,74.0302,69.443726,64.026405,56.05572,51.808193,48.692165,46.96999,47.091854,50.73966,53.22898,54.573895,56.947414,61.074863,69.7661,72.89159,76.8405,80.89497,83.772194,85.28163,85.78089,85.55381
38,84.0,78.0,69.0,61.0,54.0,49.0,46.0,44.0,45.0,49.0,52.0,51.0,52.0,58.0,63.0,66.0,71.0,62.0,61.0,62.0,64.0,69.0,83.1175,76.698975,70.243866,60.542377,54.58962,49.785954,46.20369,44.310017,44.65748,48.692196,52.95969,51.181583,54.49728,57.795113,63.205254,67.13534,68.778046,74.37302,64.15811,64.93571,65.23764,66.25183
39,73.0,69.0,63.0,56.0,50.0,46.0,44.0,42.0,43.0,46.0,49.0,47.0,47.0,48.0,50.0,52.0,53.0,54.0,55.0,56.0,59.0,63.0,72.719505,68.21803,63.802708,56.587296,50.193962,45.6173,42.673832,42.076588,41.995075,46.135334,48.25481,46.4378,45.952484,48.916035,49.67747,51.601574,53.285164,53.41878,54.698368,56.363804,57.449966,60.787674
40,67.0,64.0,61.0,55.0,51.0,46.0,43.0,42.0,41.0,43.0,44.0,45.0,48.0,56.0,63.0,67.0,71.0,75.0,77.0,78.0,78.0,78.0,67.485275,63.42924,59.708546,56.483517,49.71079,47.17147,43.53951,41.212223,41.71989,41.98335,44.723038,45.201378,49.7056,52.49142,61.222275,67.71445,70.05241,73.8251,77.73796,77.745285,77.13165,76.30965
41,60.0,56.0,51.0,47.0,42.0,37.0,35.0,32.0,32.0,32.0,33.0,33.0,37.0,42.0,46.0,49.0,52.0,56.0,58.0,59.0,59.0,60.0,60.016,55.56181,51.138115,44.444485,41.82919,37.639065,34.613483,32.376472,31.446323,33.56789,34.12723,35.183277,38.94781,43.901608,46.50541,48.96848,50.875504,53.705303,58.006756,59.06409,59.20016,58.539017
42,58.0,52.0,45.0,39.0,34.0,32.0,31.0,30.0,32.0,38.0,42.0,43.0,41.0,41.0,43.0,43.0,44.0,45.0,46.0,48.0,51.0,54.0,57.945183,52.7419,45.661064,38.501675,34.39964,31.318901,30.35891,30.470203,31.208647,36.126278,43.75517,40.939514,42.329693,41.714542,42.23507,43.982937,43.616787,44.60928,46.576977,48.193226,50.83521,53.88102
43,69.0,64.0,59.0,53.0,47.0,44.0,42.0,41.0,42.0,46.0,50.0,49.0,50.0,53.0,57.0,60.0,63.0,63.0,62.0,62.0,64.0,68.0,67.82872,64.81395,58.897724,53.204815,47.57256,43.218845,41.00809,40.023262,41.287357,45.064693,49.779068,48.57349,48.47919,52.625515,56.0906,60.017445,62.084755,65.015816,63.845577,62.11205,62.54584,65.72745
44,58.0,52.0,46.0,40.0,35.0,33.0,32.0,31.0,34.0,39.0,45.0,44.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,46.0,48.0,52.0,60.114635,56.13452,47.612446,41.01965,36.041813,32.613503,31.751749,31.671434,32.135105,39.899803,44.745663,45.827168,42.898808,44.028316,43.711243,44.322334,44.24336,44.00863,44.26354,45.515606,48.73074,51.928493
45,63.0,60.0,56.0,51.0,45.0,41.0,37.0,36.0,35.0,35.0,36.0,37.0,45.0,53.0,59.0,64.0,69.0,73.0,76.0,78.0,79.0,76.0,62.932587,58.632496,55.4649,50.127354,45.09094,40.384518,37.61701,35.30535,35.224392,36.52774,37.064728,37.04167,41.833893,51.13416,57.772854,62.678074,67.60124,72.12683,74.98745,76.715164,76.71783,76.38532
46,80.0,74.0,66.0,60.0,54.0,50.0,47.0,46.0,47.0,51.0,54.0,53.0,54.0,59.0,62.0,66.0,70.0,73.0,76.0,78.0,81.0,81.0,79.81877,73.82278,67.41573,58.498096,54.17287,49.95486,47.278896,45.87943,46.63612,49.901985,54.070133,52.167835,53.628094,57.434826,62.885906,65.50745,69.796936,73.14804,75.33887,78.304245,78.97885,81.390236
47,78.0,69.0,59.0,51.0,45.0,42.0,40.0,40.0,44.0,48.0,47.0,47.0,53.0,58.0,63.0,68.0,71.0,71.0,72.0,78.0,83.0,84.0,78.22389,70.4153,60.519398,51.529415,45.90479,41.654232,39.685623,39.884666,43.32173,48.442234,46.620277,46.447422,52.294506,58.052586,62.520397,68.58316,72.537285,73.92042,73.20918,75.35702,81.22485,84.68184
48,82.0,77.0,69.0,62.0,58.0,54.0,52.0,52.0,55.0,57.0,55.0,56.0,61.0,65.0,70.0,75.0,78.0,81.0,84.0,88.0,89.0,90.0,80.77043,76.082085,70.60895,61.463802,56.42283,54.278664,51.520737,51.01437,53.55353,57.317066,55.77387,56.203003,61.114502,65.73695,69.62764,75.66704,79.70795,80.976456,84.65261,87.147156,89.61888,87.57173
49,78.0,69.0,60.0,51.0,46.0,45.0,42.0,42.0,45.0,49.0,47.0,48.0,53.0,57.0,63.0,69.0,76.0,80.0,83.0,87.0,90.0,90.0,77.624954,70.86412,60.606163,52.743923,46.232883,42.427105,42.875126,41.89155,45.360775,48.465816,48.65286,46.307022,52.986694,58.429012,62.40752,68.85048,73.63916,80.572624,83.09628,86.55101,88.778305,88.943794
50,78.0,69.0,60.0,52.0,47.0,43.0,41.0,41.0,45.0,48.0,47.0,50.0,54.0,60.0,65.0,70.0,74.0,78.0,83.0,87.0,88.0,89.0,77.89036,70.58678,60.22521,52.49313,46.8199,43.540905,41.01955,40.705944,43.527233,48.7343,46.2767,49.922337,55.41454,58.228184,65.847336,69.740585,74.47612,77.73538,81.950905,86.35922,87.94568,85.69161
51,79.0,72.0,65.0,58.0,54.0,50.0,47.0,45.0,45.0,45.0,45.0,51.0,58.0,64.0,70.0,75.0,79.0,84.0,87.0,89.0,90.0,87.0,79.26224,72.025734,64.84745,58.252605,52.659233,50.10796,47.55012,45.871445,45.1395,45.39812,44.271656,47.3223,58.440624,65.19152,71.12541,77.38183,80.15841,81.85713,87.566315,89.21212,88.78956,90.7641
52,85.0,77.0,68.0,61.0,56.0,53.0,51.0,51.0,54.0,57.0,55.0,56.0,59.0,61.0,66.0,70.0,73.0,76.0,75.0,78.0,81.0,84.0,83.569595,77.673225,68.70719,60.53501,56.042614,52.765858,50.965122,50.73686,53.387676,56.179367,55.67551,56.83411,59.560467,61.983677,63.43341,69.97088,74.08433,76.15449,79.75726,76.550766,79.1819,81.95061
53,84.0,78.0,72.0,65.0,61.0,57.0,55.0,53.0,53.0,53.0,52.0,60.0,70.0,75.0,81.0,86.0,89.0,92.0,92.0,93.0,95.0,93.0,83.47244,77.80324,71.07052,65.6141,59.82433,57.635857,54.30428,54.06644,53.58528,53.234417,53.718586,58.159023,69.06888,78.21741,81.830795,87.98699,90.0463,92.327614,94.94264,91.55728,92.305984,94.416336
54,86.0,79.0,71.0,62.0,57.0,52.0,49.0,50.0,52.0,54.0,55.0,59.0,65.0,71.0,76.0,74.0,74.0,73.0,78.0,86.0,91.0,92.0,84.61353,79.84053,71.367744,63.771717,56.932793,53.198643,49.60275,47.98347,53.06654,53.512035,52.293674,58.382717,64.31515,70.35234,76.695496,80.79773,73.64747,76.79222,78.250374,82.95239,89.66036,88.913345
55,76.0,70.0,64.0,59.0,55.0,52.0,51.0,51.0,53.0,54.0,53.0,56.0,60.0,66.0,75.0,83.0,89.0,91.0,93.0,89.0,86.0,82.0,77.84109,70.819565,63.73119,58.16394,54.932487,52.299286,50.22343,50.734364,53.078922,54.547638,54.07832,57.094208,61.243473,64.685844,71.14638,80.7005,86.37218,89.551056,89.99606,94.152405,85.87107,85.59521
56,95.0,90.0,81.0,75.0,69.0,65.0,62.0,61.0,63.0,63.0,63.0,70.0,77.0,85.0,93.0,99.0,104.0,107.0,109.0,108.0,105.0,101.0,94.86362,88.58942,82.871254,73.62291,69.27937,64.42526,61.844482,60.46082,61.490406,63.171913,62.636936,67.78876,77.56395,83.76549,92.430374,98.25471,102.78691,104.300705,105.16921,105.82905,105.145966,101.7874
57,77.0,74.0,67.0,61.0,56.0,53.0,51.0,51.0,53.0,53.0,54.0,59.0,67.0,75.0,83.0,90.0,96.0,101.0,105.0,107.0,108.0,110.0,75.83742,73.67047,69.65959,60.54375,56.092785,52.41701,50.461864,50.008327,52.913906,54.369755,52.60729,59.718147,67.217865,77.50869,82.71716,89.06391,93.64596,98.38527,102.566086,104.53775,105.046844,105.23887
58,89.0,85.0,80.0,75.0,69.0,65.0,64.0,63.0,63.0,62.0,62.0,68.0,74.0,81.0,89.0,95.0,99.0,103.0,105.0,106.0,103.0,102.0,89.19837,82.758095,79.0764,74.33461,70.33833,65.417725,62.34489,63.490437,63.67092,62.810993,61.821983,66.89252,74.194336,80.017426,88.97597,96.54167,97.91655,101.21463,104.24072,105.50598,105.46771,102.342926
59,84.0,79.0,71.0,64.0,59.0,55.0,53.0,53.0,55.0,55.0,55.0,60.0,68.0,76.0,84.0,91.0,97.0,100.0,103.0,106.0,102.0,98.0,82.9091,77.728,72.34035,63.892982,58.630283,54.89919,52.30368,51.870525,55.172405,55.744507,53.463604,59.52172,67.357864,75.25336,82.78003,90.89482,94.995926,99.00365,101.21393,103.39366,104.8268,97.343254
60,100.0,92.0,83.0,76.0,70.0,67.0,64.0,62.0,64.0,63.0,61.0,66.0,73.0,82.0,89.0,96.0,97.0,81.0,70.0,74.0,75.0,77.0,97.83931,92.09581,82.65999,74.81297,69.771515,65.47911,64.06574,63.098507,62.274197,63.992138,62.122105,66.20208,74.7671,81.63492,90.63475,95.788315,100.837036,98.69592,84.360115,85.66322,76.562454,76.40265
61,83.0,78.0,72.0,66.0,61.0,57.0,55.0,55.0,57.0,57.0,56.0,61.0,70.0,80.0,88.0,95.0,100.0,101.0,97.0,97.0,99.0,99.0,82.53259,78.72982,72.09186,66.12338,61.358513,57.73634,54.595013,53.811863,56.478855,57.43496,56.141247,60.31415,68.58022,77.71026,87.91786,93.629654,98.97865,102.708405,100.327255,96.07203,97.37985,97.42969
62,82.0,77.0,72.0,67.0,63.0,56.0,53.0,53.0,55.0,55.0,54.0,56.0,63.0,71.0,79.0,87.0,91.0,92.0,90.0,91.0,91.0,89.0,80.839584,76.908264,71.227585,66.42511,62.53509,59.878956,54.9246,51.19239,53.75696,56.377743,54.506145,58.909832,63.56339,69.14291,76.778496,85.02836,91.090225,92.145584,90.35899,86.8463,89.87022,87.93903
63,83.0,77.0,70.0,65.0,60.0,58.0,56.0,57.0,59.0,60.0,59.0,52.0,63.0,73.0,83.0,83.0,78.0,77.0,77.0,78.0,83.0,86.0,82.1519,77.765335,70.03889,63.243435,60.34041,56.63969,55.738575,55.260498,59.307655,59.46113,57.61755,61.269745,59.01354,69.92574,79.08016,87.756065,80.834946,76.816696,77.10504,80.44291,81.09274,83.991974
