,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
10,71.0,61.0,51.0,43.0,38.0,34.0,33.0,34.0,38.0,42.0,41.0,40.0,42.0,44.0,47.0,50.0,53.0,57.0,61.0,66.0,70.0,71.0,72.44771,61.778095,50.47122,42.213238,37.429455,34.95814,33.310085,33.446495,38.27701,43.890945,41.207783,40.48625,43.004128,44.867496,46.903187,50.07558,53.220127,56.054096,60.374866,64.01668,68.27839,71.075935
11,65.0,57.0,49.0,42.0,37.0,35.0,34.0,34.0,38.0,43.0,42.0,42.0,46.0,50.0,54.0,58.0,62.0,66.0,71.0,75.0,78.0,78.0,66.49335,59.873333,50.554752,42.19983,37.455975,35.094738,34.398922,34.30115,37.452465,43.925785,42.51342,41.811584,46.1605,49.88027,53.578888,57.498863,61.44604,65.27534,70.18192,73.9047,76.1901,77.45037
12,67.0,63.0,57.0,52.0,48.0,45.0,43.0,42.0,43.0,44.0,43.0,47.0,52.0,56.0,60.0,65.0,70.0,75.0,80.0,82.0,83.0,81.0,67.52686,62.79743,57.470127,51.336346,47.5006,44.792377,42.032574,40.55796,41.260994,43.466263,43.10799,45.641346,52.666256,57.229046,60.970764,64.29451,69.10897,73.785805,79.29421,83.10835,83.095375,81.39392
13,70.0,64.0,58.0,52.0,47.0,43.0,40.0,38.0,37.0,38.0,39.0,46.0,55.0,62.0,67.0,73.0,76.0,79.0,82.0,84.0,84.0,83.0,69.41856,63.969925,57.22656,51.19432,46.755642,43.89344,40.03999,38.51954,37.641365,37.616528,38.088753,43.823513,52.816006,60.454296,67.4317,71.36434,76.70891,77.5472,81.05926,84.285286,84.99594,84.16921
14,86.0,78.0,69.0,62.0,58.0,54.0,51.0,51.0,54.0,57.0,54.0,53.0,56.0,60.0,62.0,62.0,59.0,59.0,61.0,63.0,65.0,67.0,85.325584,79.13189,69.6155,61.551563,57.09083,54.929188,52.09473,50.335667,53.332836,57.086834,57.186977,53.78223,57.4468,60.092594,63.258015,64.16886,63.276905,59.72472,61.356873,64.57795,66.34994,67.881386
15,64.0,61.0,58.0,54.0,49.0,48.0,46.0,45.0,46.0,47.0,47.0,52.0,58.0,61.0,66.0,70.0,73.0,75.0,78.0,81.0,80.0,77.0,63.689335,61.13059,57.44093,54.3709,50.307686,46.313023,47.21749,45.13915,46.07361,48.26086,48.22447,49.880863,58.746716,63.238102,64.60776,69.590126,72.78442,75.27636,75.99485,79.55442,82.035805,79.23993
16,90.0,83.0,74.0,67.0,62.0,59.0,57.0,57.0,59.0,61.0,59.0,57.0,59.0,63.0,69.0,76.0,78.0,80.0,82.0,84.0,86.0,85.0,89.30671,83.17109,75.545044,66.969246,62.0949,58.882793,56.83163,56.32151,59.613415,61.46292,61.13764,60.215572,61.943104,63.431652,67.03063,74.47086,79.22987,77.377754,79.79049,82.46093,86.45522,86.87004
17,89.0,84.0,77.0,70.0,65.0,61.0,57.0,56.0,58.0,58.0,59.0,66.0,72.0,79.0,85.0,90.0,92.0,87.0,86.0,90.0,95.0,95.0,86.87286,83.22599,76.70062,69.48673,64.38089,61.102734,57.765953,55.050808,56.89654,58.98604,57.38268,64.54562,73.68917,78.497795,84.50988,87.81846,90.94564,90.21227,81.391014,85.387886,92.6592,95.08485
18,92.0,84.0,77.0,69.0,64.0,60.0,59.0,58.0,59.0,59.0,60.0,66.0,73.0,81.0,87.0,93.0,97.0,97.0,97.0,100.0,103.0,104.0,92.932976,84.705215,76.06443,70.09904,63.808884,60.26075,57.315426,58.164776,59.840416,60.549427,58.90182,65.55443,73.37139,79.852776,88.17256,93.55494,96.56657,99.999565,97.66434,97.50643,101.83633,102.60842
19,86.0,80.0,72.0,66.0,61.0,57.0,55.0,54.0,56.0,56.0,57.0,62.0,69.0,76.0,84.0,90.0,93.0,95.0,93.0,83.0,85.0,84.0,86.20594,78.978905,72.477005,65.539635,61.51685,57.887154,54.530445,54.064117,55.180656,57.27893,55.543377,62.798725,69.0825,75.939476,81.94487,90.15,92.674995,94.69437,93.410805,91.58575,77.19332,84.8556
20,83.0,78.0,72.0,66.0,61.0,57.0,53.0,52.0,53.0,55.0,55.0,58.0,67.0,74.0,79.0,85.0,91.0,95.0,98.0,100.0,101.0,98.0,83.72373,78.20607,71.59629,65.91572,61.55688,58.144024,54.265175,51.76459,52.426373,54.189137,55.959564,60.7749,65.34133,74.879234,79.96682,84.28756,89.69977,94.136375,96.808235,100.70927,100.0461,98.68142
21,90.0,85.0,78.0,72.0,66.0,62.0,58.0,56.0,55.0,55.0,55.0,63.0,70.0,78.0,86.0,91.0,95.0,98.0,100.0,101.0,102.0,100.0,90.774826,83.52556,77.86041,70.66212,66.74903,62.04257,58.165657,55.120953,55.175655,54.293045,55.464573,62.344387,72.17455,77.22944,85.63883,92.38984,95.1253,97.3352,101.25822,101.74059,101.95051,101.48577
22,97.0,89.0,81.0,73.0,68.0,64.0,61.0,60.0,61.0,62.0,61.0,67.0,74.0,81.0,83.0,88.0,88.0,88.0,87.0,90.0,82.0,84.0,95.93554,89.191,80.18177,73.05525,67.733734,64.28081,61.03058,58.92467,60.957035,61.865746,61.730335,65.1721,74.164635,80.46122,87.686485,87.06382,91.37467,83.915215,84.83776,86.36637,92.486115,78.73177
23,91.0,84.0,77.0,70.0,65.0,61.0,59.0,58.0,59.0,60.0,59.0,61.0,69.0,75.0,82.0,90.0,95.0,100.0,103.0,106.0,103.0,98.0,91.59569,84.55337,76.34957,69.939995,64.93822,61.444256,58.25749,57.882214,59.436718,59.709484,59.80232,64.53452,67.58698,77.087395,81.59282,88.89544,94.93035,98.48408,103.19178,103.21452,104.98923,101.16035
24,88.0,81.0,74.0,68.0,64.0,61.0,58.0,58.0,60.0,61.0,61.0,62.0,71.0,74.0,76.0,79.0,85.0,84.0,86.0,88.0,93.0,94.0,88.604965,81.83348,73.681175,67.30966,63.307217,60.794247,58.925293,57.418488,59.996655,61.42551,60.579395,65.49782,67.75072,77.79764,77.89433,81.064415,81.94248,88.61773,85.04121,88.5559,90.13354,93.96101
25,89.0,83.0,77.0,71.0,66.0,61.0,58.0,55.0,59.0,60.0,58.0,63.0,70.0,76.0,82.0,87.0,91.0,94.0,97.0,100.0,101.0,102.0,89.48669,82.693115,76.0561,70.70614,66.15519,62.512405,57.929356,56.304424,54.90316,61.040287,59.282604,62.960743,71.021614,77.076096,81.55297,86.319565,90.25755,93.62678,96.47494,99.06982,100.6601,100.332405
26,94.0,87.0,80.0,72.0,66.0,62.0,59.0,58.0,60.0,61.0,59.0,64.0,72.0,80.0,87.0,92.0,97.0,100.0,103.0,105.0,106.0,105.0,95.23527,86.72496,79.03026,72.924545,66.760506,62.279156,59.220978,57.869396,59.72693,61.555836,60.46197,63.947075,72.205826,79.2266,87.18917,92.20022,96.02967,100.29853,102.81513,104.36353,105.529335,104.924866
27,96.0,89.0,81.0,74.0,69.0,64.0,61.0,60.0,62.0,62.0,60.0,64.0,72.0,80.0,87.0,94.0,98.0,100.0,101.0,97.0,89.0,90.0,96.613785,88.46674,80.92852,73.3844,68.88561,65.23805,61.302032,59.478554,61.1614,62.78539,61.419937,65.95216,73.17605,80.7435,87.52224,93.686226,98.27704,101.928764,102.152504,102.36463,95.55723,88.67772
28,97.0,91.0,81.0,73.0,68.0,65.0,63.0,62.0,63.0,63.0,62.0,67.0,74.0,81.0,88.0,92.0,94.0,93.0,96.0,100.0,102.0,103.0,96.71166,89.30482,82.918205,73.44187,67.58854,64.37488,62.23249,62.38836,64.18379,64.08791,62.431896,67.611664,74.29139,80.27594,87.747574,93.57185,96.642494,97.894844,96.37059,100.58793,102.87464,103.35219
29,73.0,67.0,60.0,55.0,52.0,49.0,47.0,48.0,52.0,56.0,55.0,56.0,64.0,70.0,76.0,81.0,84.0,87.0,91.0,95.0,97.0,98.0,74.678276,70.623924,61.340004,54.38599,51.598648,50.317303,48.494137,48.109577,51.038105,55.45882,55.90088,57.29121,62.35116,70.36175,74.79766,80.35425,83.869644,85.51371,87.77738,94.13668,95.54888,95.93307
30,97.0,89.0,81.0,72.0,67.0,63.0,61.0,60.0,62.0,64.0,61.0,63.0,71.0,78.0,84.0,90.0,94.0,97.0,100.0,104.0,105.0,104.0,97.72491,89.006294,80.92217,74.27524,67.10107,63.210526,60.480434,60.57634,62.679607,64.09801,63.272274,63.364784,70.37963,78.093376,84.39842,89.92733,93.72862,96.94437,99.25968,102.966644,104.884865,104.416145
31,95.0,86.0,79.0,71.0,66.0,62.0,59.0,59.0,61.0,62.0,60.0,63.0,72.0,78.0,82.0,89.0,93.0,86.0,82.0,89.0,95.0,96.0,96.115456,87.45254,77.834724,72.251045,66.15179,62.31725,59.23801,58.343586,61.879566,62.49713,61.116825,64.352394,70.50529,80.792114,84.50707,87.108536,94.314445,96.85719,83.45844,77.71888,93.03428,95.51092
32,86.0,80.0,69.0,63.0,60.0,57.0,55.0,55.0,60.0,63.0,61.0,60.0,63.0,67.0,73.0,75.0,78.0,80.0,83.0,86.0,86.0,87.0,85.50491,80.442375,73.65088,61.756313,58.380543,57.765987,55.811428,55.814167,58.261986,63.144585,60.9111,61.46031,63.75663,67.462944,71.509926,77.55016,78.12728,80.58706,81.799324,85.28065,87.11367,85.65861
33,82.0,77.0,70.0,63.0,56.0,53.0,49.0,47.0,48.0,52.0,53.0,54.0,59.0,65.0,71.0,75.0,78.0,81.0,82.0,84.0,85.0,87.0,80.851295,76.488945,70.855095,63.107376,57.531322,52.373512,49.74956,47.60523,47.373737,50.435535,53.68768,54.57372,59.66982,64.86702,70.67857,75.91129,78.422035,80.8018,84.313805,84.39153,85.873985,85.28849
34,85.0,78.0,68.0,61.0,56.0,52.0,49.0,47.0,48.0,51.0,54.0,53.0,58.0,64.0,69.0,74.0,78.0,80.0,83.0,85.0,85.0,87.0,84.46274,78.64306,70.36639,59.896664,55.444054,52.58277,49.793163,48.311573,48.338093,50.740044,52.068195,55.830494,57.21845,64.0697,69.18088,73.71613,77.98383,81.533905,81.50347,85.47399,85.735435,84.70085
35,78.0,74.0,70.0,63.0,56.0,52.0,48.0,46.0,45.0,49.0,52.0,51.0,56.0,62.0,65.0,71.0,75.0,72.0,80.0,82.0,82.0,83.0,76.29665,72.60937,67.89698,63.859,57.323162,51.619213,48.1844,45.32656,44.600727,45.249683,50.202286,53.03728,54.70085,62.124714,67.17185,69.84874,75.1948,77.6344,73.21876,85.456024,83.615486,82.056114
36,61.0,57.0,53.0,49.0,44.0,41.0,39.0,38.0,39.0,40.0,42.0,43.0,48.0,55.0,61.0,66.0,68.0,70.0,72.0,72.0,72.0,71.0,60.73934,58.118916,52.97112,48.092575,45.009,41.31651,38.93359,37.930103,38.640995,41.405674,41.2543,44.32632,47.990288,53.498302,59.780613,64.694336,69.25186,69.9963,70.98213,72.74148,71.72423,71.160866
37,79.0,75.0,70.0,62.0,56.0,52.0,49.0,47.0,48.0,51.0,54.0,53.0,55.0,63.0,68.0,73.0,77.0,81.0,83.0,85.0,85.0,87.0,77.9558,74.16804,69.503555,64.00013,56.404373,51.68879,48.971462,47.146423,46.73907,50.09544,52.426792,55.10445,57.699806,61.334183,68.99566,72.60706,77.08892,80.619026,84.207825,85.15319,85.280785,84.675385
38,84.0,78.0,69.0,61.0,54.0,49.0,46.0,44.0,45.0,49.0,52.0,51.0,52.0,58.0,63.0,66.0,71.0,62.0,61.0,62.0,64.0,69.0,83.50759,76.77569,70.466835,60.7656,54.91251,50.220127,46.98748,44.6722,45.055046,48.58572,51.57098,51.67454,54.635513,56.949657,62.958557,67.55542,69.12036,74.04742,61.39626,63.86406,65.55816,68.05734
39,73.0,69.0,63.0,56.0,50.0,46.0,44.0,42.0,43.0,46.0,49.0,47.0,47.0,48.0,50.0,52.0,53.0,54.0,55.0,56.0,59.0,63.0,73.2393,68.41864,63.602894,56.627228,50.133297,45.749958,42.866276,40.941803,42.064896,45.902927,48.517094,48.351154,47.022324,49.02096,49.177532,51.273346,53.060665,53.1331,54.2009,55.890247,57.225994,61.551876
40,67.0,64.0,61.0,55.0,51.0,46.0,43.0,42.0,41.0,43.0,44.0,45.0,48.0,56.0,63.0,67.0,71.0,75.0,77.0,78.0,78.0,78.0,67.783134,63.98972,59.832947,56.238617,50.09608,47.54109,43.204624,41.18847,41.674053,41.984734,44.560078,45.306793,50.211086,52.802372,61.04621,67.04682,69.98261,73.60684,77.27859,77.90451,78.08202,76.97909
41,60.0,56.0,51.0,47.0,42.0,37.0,35.0,32.0,32.0,32.0,33.0,33.0,37.0,42.0,46.0,49.0,52.0,56.0,58.0,59.0,59.0,60.0,60.730484,55.346405,50.954243,44.892857,41.48495,37.812344,34.50017,32.573215,31.619825,33.640152,33.870777,33.892685,37.654793,42.65504,45.9987,48.52407,50.968327,53.954647,58.034397,59.381416,59.457867,58.784065
42,58.0,52.0,45.0,39.0,34.0,32.0,31.0,30.0,32.0,38.0,42.0,43.0,41.0,41.0,43.0,43.0,44.0,45.0,46.0,48.0,51.0,54.0,57.00716,52.182735,45.336933,38.615067,34.422012,31.870838,30.973211,30.573536,32.50523,37.1749,44.187267,41.66082,42.58482,41.412395,41.906498,44.027206,44.149677,45.108383,46.11114,47.98036,50.857037,55.360973
43,69.0,64.0,59.0,53.0,47.0,44.0,42.0,41.0,42.0,46.0,50.0,49.0,50.0,53.0,57.0,60.0,63.0,63.0,62.0,62.0,64.0,68.0,68.864235,64.28583,57.868538,52.81563,47.324512,42.366665,40.653206,39.358814,41.031773,45.194527,49.680256,49.22787,49.373734,53.63481,56.420197,59.963524,62.20769,64.943695,63.617268,62.019455,62.81829,65.249275
44,58.0,52.0,46.0,40.0,35.0,33.0,32.0,31.0,34.0,39.0,45.0,44.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,46.0,48.0,52.0,59.14963,54.697727,46.750874,40.59962,35.765522,33.136623,32.109196,31.54268,33.450527,38.826252,43.784008,44.42528,42.53253,43.308468,43.24134,44.171978,43.42869,43.08809,44.123516,45.160076,48.84243,53.420574
45,63.0,60.0,56.0,51.0,45.0,41.0,37.0,36.0,35.0,35.0,36.0,37.0,45.0,53.0,59.0,64.0,69.0,73.0,76.0,78.0,79.0,76.0,63.32264,58.73238,55.244587,50.387615,45.572807,40.203075,36.952602,34.888535,34.489273,35.72333,36.383663,35.723476,40.438652,51.481213,57.696865,63.10211,67.96914,71.43231,74.52057,76.37376,77.404755,77.80679
46,80.0,74.0,66.0,60.0,54.0,50.0,47.0,46.0,47.0,51.0,54.0,53.0,54.0,59.0,62.0,66.0,70.0,73.0,76.0,78.0,81.0,81.0,80.98865,73.72158,66.58884,58.126404,54.23164,50.3212,47.5359,45.179394,46.941483,50.07036,53.6336,52.50601,55.202175,58.34127,63.37518,65.22971,69.22665,72.94561,75.29356,78.48606,79.87008,82.443794
47,78.0,69.0,59.0,51.0,45.0,42.0,40.0,40.0,44.0,48.0,47.0,47.0,53.0,58.0,63.0,68.0,71.0,71.0,72.0,78.0,83.0,84.0,79.39443,70.64998,60.18582,50.89738,45.71885,42.02162,40.087467,39.989532,43.300045,48.553265,46.803314,47.06042,51.61943,58.586292,62.78547,68.38732,72.685715,73.76344,70.96656,73.217415,82.78017,85.57865
48,82.0,77.0,69.0,62.0,58.0,54.0,52.0,52.0,55.0,57.0,55.0,56.0,61.0,65.0,70.0,75.0,78.0,81.0,84.0,88.0,89.0,90.0,81.68874,76.20716,70.44135,61.821358,56.829994,54.843002,52.106747,50.996426,53.560818,57.207413,56.20811,56.776707,61.889317,66.91845,69.972015,75.21079,79.40661,80.82414,84.14066,86.91353,90.722664,88.91836
49,78.0,69.0,60.0,51.0,46.0,45.0,42.0,42.0,45.0,49.0,47.0,48.0,53.0,57.0,63.0,69.0,76.0,80.0,83.0,87.0,90.0,90.0,78.30054,71.30863,60.303745,52.301937,45.946476,42.522587,41.629772,41.639866,45.2988,49.224815,49.041847,47.101063,53.917904,58.53974,61.69317,68.19043,73.581406,80.21354,83.286896,85.7065,89.01731,90.77575
50,78.0,69.0,60.0,52.0,47.0,43.0,41.0,41.0,45.0,48.0,47.0,50.0,54.0,60.0,65.0,70.0,74.0,78.0,83.0,87.0,88.0,89.0,78.61966,70.81194,59.762394,51.93057,46.82288,43.744743,41.58501,41.02544,43.862556,48.960518,46.877514,48.643696,55.544163,58.82542,65.41882,69.92962,74.52576,77.79958,81.956024,87.36234,89.54685,87.078285
51,79.0,72.0,65.0,58.0,54.0,50.0,47.0,45.0,45.0,45.0,45.0,51.0,58.0,64.0,70.0,75.0,79.0,84.0,87.0,89.0,90.0,87.0,80.036674,72.71395,64.768845,58.046825,52.417118,49.85989,47.152042,45.441654,44.837124,46.716663,45.656788,48.5955,59.1111,64.595406,70.427635,75.5037,79.07258,82.26147,87.123726,89.82652,90.13575,90.382416
52,85.0,77.0,68.0,61.0,56.0,53.0,51.0,51.0,54.0,57.0,55.0,56.0,59.0,61.0,66.0,70.0,73.0,76.0,75.0,78.0,81.0,84.0,85.00228,78.39188,68.79921,60.39626,56.000237,53.21578,51.098103,50.561054,53.809666,56.47691,55.9691,55.804203,61.099537,63.402298,64.51734,70.50641,73.62999,75.86433,79.04093,75.82109,80.015755,82.22252
53,84.0,78.0,72.0,65.0,61.0,57.0,55.0,53.0,53.0,53.0,52.0,60.0,70.0,75.0,81.0,86.0,89.0,92.0,92.0,93.0,95.0,93.0,83.94198,77.8738,70.85787,65.63684,60.057957,57.669773,54.43356,53.98074,52.904774,52.925,52.769,58.14255,68.65961,77.55055,80.32891,86.243546,88.66775,90.53759,93.89306,91.04328,94.57585,95.50205
54,86.0,79.0,71.0,62.0,57.0,52.0,49.0,50.0,52.0,54.0,55.0,59.0,65.0,71.0,76.0,74.0,74.0,73.0,78.0,86.0,91.0,92.0,85.66181,79.96021,71.33225,63.497643,56.406464,53.17136,50.153873,47.901062,52.25245,53.74393,53.834324,58.4539,65.47411,71.574486,77.1782,80.46696,72.096214,74.036255,73.44738,83.84874,90.39715,92.06858
55,76.0,70.0,64.0,59.0,55.0,52.0,51.0,51.0,53.0,54.0,53.0,56.0,60.0,66.0,75.0,83.0,89.0,91.0,93.0,89.0,86.0,82.0,77.42858,71.55782,63.643955,58.18562,54.78992,52.20757,50.30067,51.036465,53.417667,55.037533,54.048946,56.367355,63.06777,65.3047,71.620834,81.199265,87.20795,89.954926,89.16303,92.944786,84.77721,83.676414
56,95.0,90.0,81.0,75.0,69.0,65.0,62.0,61.0,63.0,63.0,63.0,70.0,77.0,85.0,93.0,99.0,104.0,107.0,109.0,108.0,105.0,101.0,95.42159,88.60561,82.823235,73.59664,69.77402,65.639244,62.048965,60.481632,61.883305,63.51115,62.47877,68.42957,77.78183,84.08272,91.923386,98.70081,101.98904,105.1643,105.80589,106.15436,105.42617,102.63725
57,77.0,74.0,67.0,61.0,56.0,53.0,51.0,51.0,53.0,53.0,54.0,59.0,67.0,75.0,83.0,90.0,96.0,101.0,105.0,107.0,108.0,110.0,76.398125,73.62925,68.88315,60.341106,56.34564,52.958958,50.712948,49.986134,52.07587,54.623936,53.822758,60.46405,67.90819,75.05426,81.71539,88.0498,93.288216,96.74717,102.08135,102.732796,101.93453,103.797165
58,89.0,85.0,80.0,75.0,69.0,65.0,64.0,63.0,63.0,62.0,62.0,68.0,74.0,81.0,89.0,95.0,99.0,103.0,105.0,106.0,103.0,102.0,91.0252,82.91549,79.25825,74.36233,69.70033,64.754776,61.706585,62.187782,64.18094,63.00911,61.541607,68.2856,75.79732,80.49962,87.89882,94.49748,98.7369,101.03721,104.13645,104.879036,105.13346,100.5123
59,84.0,79.0,71.0,64.0,59.0,55.0,53.0,53.0,55.0,55.0,55.0,60.0,68.0,76.0,84.0,91.0,97.0,100.0,103.0,106.0,102.0,98.0,83.77368,77.97637,72.440125,63.705814,58.679966,55.64773,52.304348,51.4158,54.32393,55.919506,54.266132,60.249866,67.32232,75.62128,83.252594,91.0281,95.264336,98.982254,101.45534,103.180275,103.921364,99.08878
60,100.0,92.0,83.0,76.0,70.0,67.0,64.0,62.0,64.0,63.0,61.0,66.0,73.0,82.0,89.0,96.0,97.0,81.0,70.0,74.0,75.0,77.0,98.06377,92.16541,83.09715,74.99038,70.37144,66.04823,64.070724,61.828625,63.007416,64.90709,62.332577,66.57747,74.660355,81.822624,90.382324,96.128136,100.502,97.21606,87.52273,86.947334,84.169876,72.78219
61,83.0,78.0,72.0,66.0,61.0,57.0,55.0,55.0,57.0,57.0,56.0,61.0,70.0,80.0,88.0,95.0,100.0,101.0,97.0,97.0,99.0,99.0,82.79312,78.61837,71.787926,65.735374,61.630283,58.223316,54.989117,54.26341,56.277744,57.86048,56.90585,62.11748,69.50878,78.17599,87.25457,93.15472,98.351105,101.57398,101.31617,95.29408,97.77195,98.39422
62,82.0,77.0,72.0,67.0,63.0,56.0,53.0,53.0,55.0,55.0,54.0,56.0,63.0,71.0,79.0,87.0,91.0,92.0,90.0,91.0,91.0,89.0,81.66376,77.1059,70.91303,66.33165,62.67564,60.107857,53.831554,50.990757,53.225983,56.21867,54.954502,59.18398,62.805843,69.674866,77.42074,83.44423,88.61234,90.81521,89.12549,86.17819,89.171364,89.30516
63,83.0,77.0,70.0,65.0,60.0,58.0,56.0,57.0,59.0,60.0,59.0,52.0,63.0,73.0,83.0,83.0,78.0,77.0,77.0,78.0,83.0,86.0,82.32119,77.6799,70.06344,63.433918,60.468662,57.013424,56.391026,54.86443,58.80841,59.627316,58.943565,62.573948,55.892044,69.972664,79.42906,87.79651,79.9365,74.087494,79.55915,81.064575,80.769005,84.449974
