,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
19,86.0,80.0,72.0,66.0,61.0,57.0,55.0,54.0,56.0,56.0,57.0,62.0,69.0,76.0,84.0,90.0,93.0,95.0,93.0,83.0,85.0,84.0,86.024025,79.17566,72.66169,64.88674,61.032196,57.432888,54.544174,54.216362,54.981712,56.750713,54.779102,62.927002,68.964165,75.206,83.56373,90.396385,93.06731,92.51876,92.06894,86.72527,82.94317,81.80851
20,83.0,78.0,72.0,66.0,61.0,57.0,53.0,52.0,53.0,55.0,55.0,58.0,67.0,74.0,79.0,85.0,91.0,95.0,98.0,100.0,101.0,98.0,83.16317,77.6955,71.4191,65.64571,61.42556,57.985184,54.945538,52.556004,52.80719,53.789536,55.220806,59.39891,64.364914,73.58909,80.4649,85.1395,89.97857,94.60209,97.34168,99.679794,100.521614,100.46961
21,90.0,85.0,78.0,72.0,66.0,62.0,58.0,56.0,55.0,55.0,55.0,63.0,70.0,78.0,86.0,91.0,95.0,98.0,100.0,101.0,102.0,100.0,90.061226,83.0287,77.91027,70.99174,66.61984,61.94382,58.84397,56.685646,55.829468,54.37364,55.512566,61.131615,71.65611,77.62434,86.672264,91.83593,95.55811,97.782524,100.4057,102.026634,101.67343,101.17999
22,97.0,89.0,81.0,73.0,68.0,64.0,61.0,60.0,61.0,62.0,61.0,67.0,74.0,81.0,83.0,88.0,88.0,88.0,87.0,90.0,82.0,84.0,95.89277,89.32037,79.94224,73.25066,67.44827,63.967453,60.767952,59.63968,60.697258,60.642998,60.669636,64.291756,74.120605,81.30321,88.11965,86.57786,89.483696,88.88592,87.84213,85.76652,90.59115,82.12118
23,91.0,84.0,77.0,70.0,65.0,61.0,59.0,58.0,59.0,60.0,59.0,61.0,69.0,75.0,82.0,90.0,95.0,100.0,103.0,106.0,103.0,98.0,91.0064,84.29946,76.381645,70.278725,65.18799,61.7466,58.366608,58.848175,59.444267,59.291718,59.13415,64.13402,67.35433,75.99883,83.58513,89.03905,94.5247,98.54434,102.166626,103.50558,104.497665,100.82785
24,88.0,81.0,74.0,68.0,64.0,61.0,58.0,58.0,60.0,61.0,61.0,62.0,71.0,74.0,76.0,79.0,85.0,84.0,86.0,88.0,93.0,94.0,87.99035,81.36384,73.384865,67.28323,63.606384,61.134727,59.166405,57.333443,59.511948,60.871273,59.423744,64.33068,67.022835,77.617325,79.77944,80.65447,81.818115,88.62105,83.44872,90.00417,89.273674,95.49602
25,89.0,83.0,77.0,71.0,66.0,61.0,58.0,55.0,59.0,60.0,58.0,63.0,70.0,76.0,82.0,87.0,91.0,94.0,97.0,100.0,101.0,102.0,89.15639,82.586586,76.056816,70.72935,66.451515,62.77768,58.76393,56.811443,55.30124,62.23359,58.808266,61.061264,70.06028,76.50848,83.1749,89.801,91.697014,92.818886,95.51118,99.15954,101.42276,100.288414
26,94.0,87.0,80.0,72.0,66.0,62.0,59.0,58.0,60.0,61.0,59.0,64.0,72.0,80.0,87.0,92.0,97.0,100.0,103.0,105.0,106.0,105.0,94.873055,86.37465,78.763954,72.83921,66.72234,62.246212,59.123466,58.093117,59.18626,60.892612,59.619156,62.801285,71.5171,78.10405,86.54272,91.9416,96.25182,99.583115,101.8503,103.32934,103.97028,103.699066
27,96.0,89.0,81.0,74.0,69.0,64.0,61.0,60.0,62.0,62.0,60.0,64.0,72.0,80.0,87.0,94.0,98.0,100.0,101.0,97.0,89.0,90.0,96.15601,88.07697,80.927666,73.99179,69.01184,65.37525,61.46523,59.65951,60.691963,62.083366,61.04606,64.80586,71.597115,79.71114,89.49688,94.443474,99.808914,101.16334,100.21169,100.74165,92.11436,90.64271
28,97.0,91.0,81.0,73.0,68.0,65.0,63.0,62.0,63.0,63.0,62.0,67.0,74.0,81.0,88.0,92.0,94.0,93.0,96.0,100.0,102.0,103.0,96.17885,89.55994,83.510475,73.47529,68.248924,64.48822,62.58555,63.072594,63.370678,62.830444,61.511322,65.96412,74.09995,80.089424,87.724686,92.96695,96.03011,96.91674,94.756805,98.687706,101.7968,101.357475
29,73.0,67.0,60.0,55.0,52.0,49.0,47.0,48.0,52.0,56.0,55.0,56.0,64.0,70.0,76.0,81.0,84.0,87.0,91.0,95.0,97.0,98.0,74.78455,69.95856,61.72917,55.27241,52.272545,50.70095,48.31621,47.010292,50.729744,54.939583,54.525,56.788628,60.72906,69.836914,74.73377,83.028755,83.97603,85.675255,87.64552,93.68161,96.84633,96.04181
30,97.0,89.0,81.0,72.0,67.0,63.0,61.0,60.0,62.0,64.0,61.0,63.0,71.0,78.0,84.0,90.0,94.0,97.0,100.0,104.0,105.0,104.0,97.90916,88.10515,80.89987,74.24732,67.69855,63.311325,60.682056,60.89004,61.509594,62.1433,61.65901,64.11982,68.898476,77.71362,84.19546,88.905235,93.94519,97.14126,99.0881,101.66071,103.69434,103.4239
31,95.0,86.0,79.0,71.0,66.0,62.0,59.0,59.0,61.0,62.0,60.0,63.0,72.0,78.0,82.0,89.0,93.0,86.0,82.0,89.0,95.0,96.0,96.3081,86.60087,77.56686,72.4576,66.15877,62.446762,59.359947,58.185364,61.13079,61.015087,60.1426,63.83055,69.68322,78.71357,86.65358,87.56881,93.625404,96.661865,81.89344,84.60479,94.19421,96.342354
32,86.0,80.0,69.0,63.0,60.0,57.0,55.0,55.0,60.0,63.0,61.0,60.0,63.0,67.0,73.0,75.0,78.0,80.0,83.0,86.0,86.0,87.0,84.94372,79.80872,73.1462,62.69403,58.771873,57.64497,55.812653,55.29269,57.058434,62.970543,60.185463,60.198017,62.994236,67.291405,71.02124,77.3978,76.96694,80.450584,81.56701,84.77329,87.19742,83.99821
33,82.0,77.0,70.0,63.0,56.0,53.0,49.0,47.0,48.0,52.0,53.0,54.0,59.0,65.0,71.0,75.0,78.0,81.0,82.0,84.0,85.0,87.0,80.460205,75.95694,70.379425,63.103004,57.734917,52.90238,50.438717,47.8432,47.258354,49.829094,52.444714,54.729855,57.966774,64.81001,70.79241,75.65653,78.24912,80.41999,82.44921,82.66413,84.1567,84.123764
34,85.0,78.0,68.0,61.0,56.0,52.0,49.0,47.0,48.0,51.0,54.0,53.0,58.0,64.0,69.0,74.0,78.0,80.0,83.0,85.0,85.0,87.0,84.31465,78.23266,70.03929,60.397236,55.677208,52.656403,49.924446,48.199814,47.799606,49.90206,50.953926,56.37578,56.634724,64.15213,69.44548,74.95101,78.26378,81.19701,81.369225,84.61591,85.16941,83.82163
35,78.0,74.0,70.0,63.0,56.0,52.0,48.0,46.0,45.0,49.0,52.0,51.0,56.0,62.0,65.0,71.0,75.0,72.0,80.0,82.0,82.0,83.0,75.90923,71.917366,67.70441,64.30083,56.93535,51.76298,48.926674,46.38526,45.582634,45.327675,50.18344,51.861355,53.828026,61.795677,66.799225,68.829414,76.01143,77.57489,70.85224,84.552505,84.177605,82.70783
36,61.0,57.0,53.0,49.0,44.0,41.0,39.0,38.0,39.0,40.0,42.0,43.0,48.0,55.0,61.0,66.0,68.0,70.0,72.0,72.0,72.0,71.0,60.484467,58.203568,52.74312,48.71212,45.44951,41.48896,39.501965,38.458378,38.607525,41.05288,41.409878,44.399673,47.736725,53.76793,59.913418,64.88118,69.20505,68.71496,70.036865,71.82406,69.93882,70.16304
37,79.0,75.0,70.0,62.0,56.0,52.0,49.0,47.0,48.0,51.0,54.0,53.0,55.0,63.0,68.0,73.0,77.0,81.0,83.0,85.0,85.0,87.0,77.42199,73.52937,69.19024,64.09512,56.94595,52.422134,49.11418,47.18873,46.88437,50.129745,51.533073,55.088875,56.70657,61.106396,69.18462,71.96489,77.57552,80.410286,83.9307,84.66874,85.964294,84.48738
38,84.0,78.0,69.0,61.0,54.0,49.0,46.0,44.0,45.0,49.0,52.0,51.0,52.0,58.0,63.0,66.0,71.0,62.0,61.0,62.0,64.0,69.0,83.17375,76.52331,70.435326,60.904327,55.282463,50.298904,46.30276,44.27745,44.46555,47.919228,51.04551,51.69671,54.48819,57.453503,64.61767,68.46018,70.55204,75.79988,63.964645,65.1467,63.264114,67.15206
39,73.0,69.0,63.0,56.0,50.0,46.0,44.0,42.0,43.0,46.0,49.0,47.0,47.0,48.0,50.0,52.0,53.0,54.0,55.0,56.0,59.0,63.0,72.1437,67.83953,63.596313,56.764954,50.291344,46.124176,43.329414,42.339645,41.952904,45.95216,47.941895,46.135242,46.544083,48.602226,49.91616,51.914318,53.413307,53.932724,54.843994,56.30927,57.726395,62.110157
40,67.0,64.0,61.0,55.0,51.0,46.0,43.0,42.0,41.0,43.0,44.0,45.0,48.0,56.0,63.0,67.0,71.0,75.0,77.0,78.0,78.0,78.0,67.24322,62.87816,59.269238,56.542305,50.235313,47.61733,43.975807,41.61646,41.96009,41.6473,43.85927,44.79216,49.540024,52.74333,61.66309,67.445366,69.10492,73.52661,76.842445,77.03536,77.305305,76.68023
41,60.0,56.0,51.0,47.0,42.0,37.0,35.0,32.0,32.0,32.0,33.0,33.0,37.0,42.0,46.0,49.0,52.0,56.0,58.0,59.0,59.0,60.0,60.335632,55.250156,50.88858,44.717476,42.05448,37.732243,34.676872,33.289825,31.82574,33.594177,33.86942,34.774185,37.99669,43.68882,46.429703,49.6322,51.460857,54.084625,58.092808,59.241432,59.850132,59.219723
42,58.0,52.0,45.0,39.0,34.0,32.0,31.0,30.0,32.0,38.0,42.0,43.0,41.0,41.0,43.0,43.0,44.0,45.0,46.0,48.0,51.0,54.0,58.285778,53.02028,45.588554,39.031532,35.013306,32.01516,31.15966,31.196304,31.517248,36.368965,43.574013,40.47254,41.309948,42.137802,42.834568,44.017704,44.252552,45.044533,46.53207,48.04194,50.745033,54.00545
43,69.0,64.0,59.0,53.0,47.0,44.0,42.0,41.0,42.0,46.0,50.0,49.0,50.0,53.0,57.0,60.0,63.0,63.0,62.0,62.0,64.0,68.0,67.83957,64.015366,58.330063,53.13263,47.67005,42.93222,41.08068,40.24383,41.07009,44.814034,50.337128,48.688156,48.332653,52.335213,55.358936,58.841976,61.624157,64.68247,63.050014,61.63733,62.434814,64.96935
44,58.0,52.0,46.0,40.0,35.0,33.0,32.0,31.0,34.0,39.0,45.0,44.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0,46.0,48.0,52.0,59.889626,55.11218,46.780914,40.732254,36.14499,32.749496,31.686327,31.476751,31.6167,38.54188,43.554367,44.961227,42.6593,43.369347,43.762936,44.318672,44.68629,44.45718,43.88646,44.585175,48.43809,53.66281
45,63.0,60.0,56.0,51.0,45.0,41.0,37.0,36.0,35.0,35.0,36.0,37.0,45.0,53.0,59.0,64.0,69.0,73.0,76.0,78.0,79.0,76.0,62.959774,57.951813,55.212975,50.45961,45.398895,40.2564,37.404312,34.999115,34.949047,35.88739,36.10896,37.083054,41.125916,51.6768,58.686886,64.06863,67.56757,70.91656,73.66367,75.64439,76.99358,77.53449
46,80.0,74.0,66.0,60.0,54.0,50.0,47.0,46.0,47.0,51.0,54.0,53.0,54.0,59.0,62.0,66.0,70.0,73.0,76.0,78.0,81.0,81.0,80.11008,73.24981,66.716736,58.100544,54.121475,49.743706,47.117165,45.341225,46.521477,49.27134,53.072113,51.89437,53.754604,57.66384,63.2622,65.280556,69.6814,73.30283,75.645935,78.258644,79.05127,81.03907
47,78.0,69.0,59.0,51.0,45.0,42.0,40.0,40.0,44.0,48.0,47.0,47.0,53.0,58.0,63.0,68.0,71.0,71.0,72.0,78.0,83.0,84.0,78.778625,70.34023,60.244686,51.54072,45.860992,41.665237,40.057167,39.778408,42.760387,48.08795,46.45042,46.365345,51.68215,58.948555,62.734108,68.2246,72.335655,73.96949,71.257195,72.77502,81.48937,83.69834
48,82.0,77.0,69.0,62.0,58.0,54.0,52.0,52.0,55.0,57.0,55.0,56.0,61.0,65.0,70.0,75.0,78.0,81.0,84.0,88.0,89.0,90.0,81.3769,75.7989,70.26618,61.706604,57.084553,54.528877,51.58448,51.06257,53.61605,57.125885,54.87412,56.06472,60.602856,66.25771,69.48419,74.54263,79.24734,80.97718,84.07563,86.9799,90.11288,88.0809
49,78.0,69.0,60.0,51.0,46.0,45.0,42.0,42.0,45.0,49.0,47.0,48.0,53.0,57.0,63.0,69.0,76.0,80.0,83.0,87.0,90.0,90.0,77.7071,70.3039,60.372597,52.744774,46.50056,42.5864,43.610134,41.86885,44.401848,47.683445,47.45408,47.332344,53.462715,58.854164,61.776142,68.67007,74.21473,80.41567,82.51901,84.92296,88.4626,90.70458
50,78.0,69.0,60.0,52.0,47.0,43.0,41.0,41.0,45.0,48.0,47.0,50.0,54.0,60.0,65.0,70.0,74.0,78.0,83.0,87.0,88.0,89.0,77.997055,70.45602,60.036095,52.42763,46.924023,43.55111,41.28027,41.038208,43.401142,48.460083,45.945496,48.331528,55.397102,58.50291,64.99257,69.561646,74.37567,77.87093,81.63321,86.534706,89.04972,86.341896
51,79.0,72.0,65.0,58.0,54.0,50.0,47.0,45.0,45.0,45.0,45.0,51.0,58.0,64.0,70.0,75.0,79.0,84.0,87.0,89.0,90.0,87.0,78.83883,71.71177,64.42882,58.255905,53.14967,50.492867,47.457043,45.72057,44.96476,45.387936,44.625572,48.490295,58.364296,64.87319,70.97727,75.91784,79.830605,82.75275,87.76765,89.358246,89.54206,89.32934
52,85.0,77.0,68.0,61.0,56.0,53.0,51.0,51.0,54.0,57.0,55.0,56.0,59.0,61.0,66.0,70.0,73.0,76.0,75.0,78.0,81.0,84.0,84.76675,77.734505,68.64924,60.750626,56.16545,52.814842,51.153206,51.011166,53.35891,55.95466,55.24663,56.773605,60.818394,62.95564,64.21897,69.67808,73.34572,75.84859,78.763145,76.00541,80.14944,82.37918
53,84.0,78.0,72.0,65.0,61.0,57.0,55.0,53.0,53.0,53.0,52.0,60.0,70.0,75.0,81.0,86.0,89.0,92.0,92.0,93.0,95.0,93.0,83.26122,77.388725,70.52616,65.32308,59.722893,57.49047,54.78002,54.332275,53.384018,53.012287,52.710358,58.3507,68.6387,77.1986,81.21285,86.81898,89.547646,90.657486,93.69323,90.648445,94.80276,95.02482
54,86.0,79.0,71.0,62.0,57.0,52.0,49.0,50.0,52.0,54.0,55.0,59.0,65.0,71.0,76.0,74.0,74.0,73.0,78.0,86.0,91.0,92.0,85.08323,79.00928,70.74494,63.471874,56.979958,53.23706,49.94426,47.86921,53.106125,53.109814,51.949116,57.53251,64.420074,70.756325,77.53013,81.098854,72.6184,75.8158,74.09671,82.77468,90.02127,90.52906
55,76.0,70.0,64.0,59.0,55.0,52.0,51.0,51.0,53.0,54.0,53.0,56.0,60.0,66.0,75.0,83.0,89.0,91.0,93.0,89.0,86.0,82.0,77.23533,70.53955,63.34414,57.97665,55.084618,52.686905,50.714127,50.942627,53.02968,53.95709,53.589703,56.52385,61.839767,64.77095,71.53877,81.651535,85.16834,87.795975,88.093796,91.6094,86.26017,82.92101
56,95.0,90.0,81.0,75.0,69.0,65.0,62.0,61.0,63.0,63.0,63.0,70.0,77.0,85.0,93.0,99.0,104.0,107.0,109.0,108.0,105.0,101.0,94.29878,88.44053,83.15261,73.58944,69.97007,65.19483,61.85196,60.773254,61.562202,62.7123,61.539696,68.49669,77.92218,83.54563,91.384514,96.90415,101.10581,103.07919,103.809975,104.58843,103.38798,100.03535
57,77.0,74.0,67.0,61.0,56.0,53.0,51.0,51.0,53.0,53.0,54.0,59.0,67.0,75.0,83.0,90.0,96.0,101.0,105.0,107.0,108.0,110.0,75.95837,73.277824,68.780266,60.506958,56.617477,52.859203,50.536125,49.843765,52.316162,54.34896,52.448425,60.814228,66.872795,74.7313,82.33599,87.6484,91.95628,95.83253,101.722145,103.97928,104.46903,104.36062
58,89.0,85.0,80.0,75.0,69.0,65.0,64.0,63.0,63.0,62.0,62.0,68.0,74.0,81.0,89.0,95.0,99.0,103.0,105.0,106.0,103.0,102.0,89.59267,82.724335,79.36689,74.59261,70.68595,65.56779,62.263832,63.491158,63.751842,62.49552,61.277176,66.16498,75.50888,80.499855,87.94159,94.478195,99.24741,101.32169,103.73629,104.2808,104.10717,98.98321
59,84.0,79.0,71.0,64.0,59.0,55.0,53.0,53.0,55.0,55.0,55.0,60.0,68.0,76.0,84.0,91.0,97.0,100.0,103.0,106.0,102.0,98.0,82.76217,77.14045,72.3442,63.876804,58.65744,55.328445,52.07006,51.75521,54.891663,55.756935,53.679096,60.06024,67.450424,75.04432,83.31695,89.67155,93.435135,98.21673,97.88376,101.7163,103.76718,97.94709
60,100.0,92.0,83.0,76.0,70.0,67.0,64.0,62.0,64.0,63.0,61.0,66.0,73.0,82.0,89.0,96.0,97.0,81.0,70.0,74.0,75.0,77.0,97.173195,92.48075,82.96438,75.02766,70.38373,65.81838,63.494762,62.64161,62.352062,63.508774,61.981747,66.38605,73.62613,80.010826,89.70645,96.52583,100.77324,96.46096,90.55059,83.07906,78.00506,76.37149
61,83.0,78.0,72.0,66.0,61.0,57.0,55.0,55.0,57.0,57.0,56.0,61.0,70.0,80.0,88.0,95.0,100.0,101.0,97.0,97.0,99.0,99.0,82.3352,78.18392,71.67778,66.040634,61.599613,57.884304,54.863556,54.315826,56.91273,57.36831,55.7305,61.099144,68.83358,77.8093,86.25466,94.11686,98.81545,101.20667,98.93951,89.31043,96.82064,98.865166
62,82.0,77.0,72.0,67.0,63.0,56.0,53.0,53.0,55.0,55.0,54.0,56.0,63.0,71.0,79.0,87.0,91.0,92.0,90.0,91.0,91.0,89.0,81.0837,76.45593,70.573616,66.29251,62.775787,59.77435,54.917362,51.31526,53.915443,55.624275,53.817543,58.480534,61.684708,68.975204,78.339424,86.277275,87.74036,90.05364,86.935234,84.484634,91.198654,89.14224
63,83.0,77.0,70.0,65.0,60.0,58.0,56.0,57.0,59.0,60.0,59.0,52.0,63.0,73.0,83.0,83.0,78.0,77.0,77.0,78.0,83.0,86.0,81.68589,77.50236,69.79589,63.19794,60.434155,56.815792,55.87216,55.21264,59.579273,58.972397,56.775623,60.562782,60.538345,70.84994,78.66866,86.067055,81.299416,76.37833,75.83231,79.11555,81.3634,87.25921
